customer_id,customer_name,email,region,acquisition_channel,customer_segment,signup_date
CUST-1586,Lisa Taylor,lisa.taylor44@example.com,West,,Consumer,2024-12-16
CUST-1587,Donald Thomas,donald.thomas25@example.com,South,Email Campaign,Consumer,2024-08-21
CUST-1588,Linda Jones,linda.jones3@example.com,MIDWEST,Referral,Consumer,2024-05-06
CUST-1589,Barbara Johnson,barbara.johnson82@example.com,East,Referral,Small Business,2024-02-19
CUST-1590,Karen Johnson,karen.johnson84@example.com,North,Organic Search,Small Business,2024-04-28
CUST-1591,Susan Anderson,susan.anderson71@example.com,East,Email Campaign,Small Business,2024-06-05
CUST-1592,Michael Smith,michael.smith85@example.com,  NORTH ,,Small Business,2024-10-03
CUST-1593,Karen Martin,karen.martin54@example.com,  NORTH ,Referral,Small Business,2025-09-24
CUST-1594,Patricia Martinez,patricia.martinez14@example.com,west,Paid Ads,Small Business,2024-07-23
CUST-1595,Matthew Rodriguez,matthew.rodriguez26@example.com, EAST,,Corporate,2024-10-29
CUST-1596,Jennifer Johnson,jennifer.johnson27@example.com,west,Social Media,Consumer,2024-01-03
CUST-1597,James Williams,james.williams74@example.com,,Email Campaign,Consumer,2024-04-02
CUST-1598,Matthew Taylor,matthew.taylor93@example.com,  NORTH ,Social Media,Small Business,2024-08-24
CUST-1599,Joseph Martinez,joseph.martinez7@example.com,  NORTH ,Paid Ads,Consumer,2024-10-24
CUST-1600,Barbara Hernandez,barbara.hernandez15@example.com,  NORTH ,Organic Search,Consumer,2024-05-21
CUST-1601,Nancy Garcia,nancy.garcia57@example.com,MIDWEST,Social Media,Small Business,2024-04-05
CUST-1602,Barbara Hernandez,barbara.hernandez52@example.com,West,Email Campaign,Corporate,2025-01-29
CUST-1603,Daniel Thomas,daniel.thomas84@example.com,South,Organic Search,Consumer,2024-03-01
CUST-1604,Margaret Garcia,margaret.garcia76@example.com,west,Referral,Small Business,2025-03-24
CUST-1605,Jennifer Martin,jennifer.martin46@example.com,MIDWEST,Organic Search,Small Business,2024-05-13
CUST-1606,Jessica Thomas,jessica.thomas53@example.com,west,Organic Search,Consumer,2024-09-24
CUST-1607,Christopher Hernandez,,,Referral,Small Business,2025-08-13
CUST-1608,Lisa Jackson,lisa.jackson86@example.com, EAST,Referral,Small Business,2025-09-25
CUST-1609,Patricia Wilson,patricia.wilson32@example.com,west,Social Media,Small Business,2025-11-23
CUST-1610,Christopher Gonzalez,christopher.gonzalez72@example.com,MIDWEST,Organic Search,Consumer,2025-10-20
CUST-1611,Sandra Garcia,sandra.garcia61@example.com,west,Paid Ads,Consumer,2025-05-18
CUST-1612,David Davis,david.davis36@example.com,North,Referral,Consumer,2025-07-17
CUST-1613,Christopher Gonzalez,christopher.gonzalez31@example.com,  NORTH ,Email Campaign,Corporate,2025-08-09
CUST-1614,Joseph Williams,joseph.williams58@example.com, EAST,Organic Search,Corporate,2025-10-31
CUST-1615,James Brown,james.brown5@example.com,Midwest,Referral,Consumer,2024-04-03
CUST-1616,Betty Martin,betty.martin82@example.com,East,Referral,Small Business,2024-07-30
CUST-1617,Christopher Anderson,christopher.anderson47@example.com,North,Paid Ads,Corporate,2024-12-05
CUST-1618,Sarah Martin,sarah.martin92@example.com,,Social Media,Small Business,2025-04-08
CUST-1619,Patricia Brown,patricia.brown29@example.com,North,Social Media,Corporate,2025-10-10
CUST-1620,Betty Martinez,betty.martinez48@example.com,  NORTH ,Organic Search,Consumer,2025-05-19
CUST-1621,Robert Wilson,robert.wilson79@example.com,south,Paid Ads,Consumer,2025-02-06
CUST-1622,Michael Anderson,michael.anderson25@example.com, EAST,Organic Search,Corporate,2024-02-17
CUST-1623,Sandra Jackson,sandra.jackson58@example.com,west,,Small Business,2025-05-31
CUST-1624,Robert Thomas,,North,Referral,Corporate,2025-08-22
CUST-1625,Jessica Taylor,jessica.taylor23@example.com,MIDWEST,Paid Ads,Small Business,2024-05-11
CUST-1626,Patricia Gonzalez,patricia.gonzalez78@example.com, EAST,Referral,Corporate,2025-03-04
CUST-1627,Karen Davis,karen.davis44@example.com,East,Email Campaign,Consumer,2024-05-21
CUST-1628,Susan Martin,susan.martin96@example.com,Midwest,Social Media,Small Business,2025-07-14
CUST-1629,Margaret Hernandez,margaret.hernandez71@example.com,,Paid Ads,Consumer,2024-08-02
CUST-1630,Karen Martinez,karen.martinez87@example.com,South,,Small Business,2024-07-01
CUST-1631,Thomas Moore,thomas.moore42@example.com,  NORTH ,Social Media,Small Business,2025-05-06
CUST-1632,Charles Jackson,charles.jackson91@example.com,West,,Small Business,2025-06-30
CUST-1633,Elizabeth Wilson,elizabeth.wilson67@example.com,  NORTH ,Organic Search,Corporate,2024-05-28
CUST-1634,Mary Johnson,mary.johnson97@example.com,South,Social Media,Small Business,2024-09-13
CUST-1635,Robert Johnson,robert.johnson38@example.com,south,Referral,Consumer,2025-01-02
CUST-1636,Anthony Anderson,anthony.anderson87@example.com,Midwest,Paid Ads,Small Business,2025-10-24
CUST-1637,Sarah Gonzalez,sarah.gonzalez90@example.com,East,,Small Business,2024-02-18
CUST-1638,Sandra Gonzalez,sandra.gonzalez88@example.com, EAST,Referral,Consumer,2024-01-14
CUST-1639,Lisa Rodriguez,lisa.rodriguez57@example.com,south,,Small Business,2025-10-25
CUST-1640,Barbara Jackson,barbara.jackson78@example.com,south,,Consumer,2024-10-28
CUST-1641,Joseph Garcia,joseph.garcia10@example.com,South,Paid Ads,Small Business,2025-06-10
CUST-1642,Patricia Gonzalez,patricia.gonzalez36@example.com,Midwest,Social Media,Consumer,2024-06-13
CUST-1643,Charles Rodriguez,,west,,Consumer,2024-02-10
CUST-1644,Robert Hernandez,robert.hernandez81@example.com,MIDWEST,,Corporate,2025-05-17
CUST-1645,Betty Jackson,betty.jackson10@example.com, EAST,Referral,Consumer,2024-07-07
CUST-1646,Thomas Williams,thomas.williams21@example.com,West,Referral,Small Business,2025-02-17
CUST-1647,John Lopez,john.lopez28@example.com,,Social Media,Corporate,2025-01-04
CUST-1648,Elizabeth Miller,elizabeth.miller80@example.com,Midwest,Email Campaign,Small Business,2025-10-26
CUST-1649,James Brown,james.brown58@example.com,south,,Small Business,2025-09-28
CUST-1650,Linda Johnson,linda.johnson42@example.com,West,Organic Search,Corporate,2024-09-19
CUST-1651,Sarah Martinez,,Midwest,Social Media,Small Business,2025-06-04
CUST-1652,Joseph Thomas,joseph.thomas84@example.com,south,Social Media,Small Business,2024-03-25
CUST-1653,Patricia Garcia,patricia.garcia99@example.com,Midwest,Referral,Consumer,2025-10-03
CUST-1654,John Miller,john.miller28@example.com,,Email Campaign,Consumer,2024-07-29
CUST-1655,Sarah Wilson,sarah.wilson10@example.com,,Paid Ads,Consumer,2025-04-15
CUST-1656,Daniel Hernandez,daniel.hernandez10@example.com,North,Paid Ads,Corporate,2025-07-25
CUST-1657,John Jackson,john.jackson34@example.com,West,Email Campaign,Corporate,2025-10-07
CUST-1658,Richard Wilson,richard.wilson50@example.com,,Organic Search,Small Business,2024-01-07
CUST-1659,Christopher Martin,christopher.martin96@example.com,MIDWEST,Organic Search,Small Business,2024-03-15
CUST-1660,Barbara Taylor,barbara.taylor88@example.com,East,Referral,Consumer,2024-10-15
CUST-1661,Matthew Anderson,matthew.anderson85@example.com,North,Email Campaign,Consumer,2025-06-30
CUST-1662,Linda Jones,linda.jones70@example.com,East,,Consumer,2024-11-01
CUST-1663,Nancy Lopez,nancy.lopez2@example.com,Midwest,Referral,Consumer,2024-05-06
CUST-1664,Mary Smith,mary.smith51@example.com,Midwest,Referral,Consumer,2024-11-08
CUST-1665,Michael Lopez,michael.lopez83@example.com,Midwest,Paid Ads,Consumer,2024-07-07
CUST-1666,Linda Martin,linda.martin25@example.com,  NORTH ,Paid Ads,Small Business,2025-08-03
CUST-1667,Margaret Johnson,margaret.johnson71@example.com,west,,Small Business,2024-03-15
CUST-1668,Elizabeth Williams,elizabeth.williams26@example.com,MIDWEST,Email Campaign,Corporate,2024-12-31
CUST-1669,Robert Davis,robert.davis80@example.com,  NORTH ,Paid Ads,Corporate,2025-05-12
CUST-1670,Joseph Hernandez,joseph.hernandez40@example.com,MIDWEST,Paid Ads,Small Business,2025-08-03
CUST-1671,Barbara Hernandez,barbara.hernandez22@example.com,North,Social Media,Consumer,2024-08-14
CUST-1672,Daniel Wilson,daniel.wilson47@example.com,South,,Small Business,2024-12-05
CUST-1673,Donald Thomas,donald.thomas46@example.com,East,Email Campaign,Small Business,2024-04-21
CUST-1674,Jennifer Martin,jennifer.martin36@example.com,South,Referral,Consumer,2024-09-26
CUST-1675,Lisa Williams,lisa.williams3@example.com,Midwest,,Consumer,2025-08-18
CUST-1676,Charles Gonzalez,charles.gonzalez28@example.com,North,Referral,Corporate,2025-07-10
CUST-1677,Donald Moore,donald.moore20@example.com, EAST,Email Campaign,Consumer,2025-08-26
CUST-1678,Lisa Martinez,lisa.martinez65@example.com,Midwest,Organic Search,Corporate,2025-01-07
CUST-1679,Thomas Smith,thomas.smith79@example.com,,Paid Ads,Small Business,2024-05-23
CUST-1680,Joseph Garcia,joseph.garcia73@example.com,,Paid Ads,Small Business,2025-05-10
CUST-1681,Barbara Johnson,barbara.johnson63@example.com,south,Organic Search,Corporate,2025-01-13
CUST-1682,Linda Johnson,linda.johnson67@example.com, EAST,Email Campaign,Corporate,2025-04-10
CUST-1683,Donald Johnson,donald.johnson84@example.com, EAST,Organic Search,Small Business,2025-06-17
CUST-1684,Christopher Rodriguez,christopher.rodriguez34@example.com,MIDWEST,Referral,Small Business,2024-06-27
CUST-1685,Richard Gonzalez,richard.gonzalez84@example.com,  NORTH ,Referral,Corporate,2025-01-20
CUST-1686,Sandra Davis,sandra.davis46@example.com, EAST,Email Campaign,Corporate,2025-09-10
CUST-1687,James Taylor,james.taylor57@example.com,South,Paid Ads,Consumer,2025-06-10
CUST-1688,Christopher Rodriguez,christopher.rodriguez24@example.com,South,Social Media,Small Business,2024-05-01
CUST-1689,Nancy Davis,nancy.davis43@example.com,  NORTH ,Email Campaign,Small Business,2025-05-05
CUST-1690,Jessica Miller,jessica.miller83@example.com,West,Organic Search,Consumer,2024-02-14
CUST-1691,Robert Jackson,robert.jackson18@example.com,,Referral,Consumer,2025-08-09
CUST-1692,Robert Johnson,robert.johnson24@example.com,Midwest,Email Campaign,Small Business,2025-07-31
CUST-1693,Christopher Smith,christopher.smith94@example.com,,Social Media,Consumer,2024-08-09
CUST-1694,Joseph Martin,joseph.martin62@example.com,South,Paid Ads,Corporate,2025-09-07
CUST-1695,Robert Jackson,robert.jackson24@example.com,MIDWEST,,Small Business,2024-09-27
CUST-1696,Jennifer Hernandez,jennifer.hernandez77@example.com,MIDWEST,Organic Search,Consumer,2025-01-22
CUST-1697,Richard Jones,richard.jones26@example.com,Midwest,Referral,Small Business,2025-03-05
CUST-1698,Anthony Jones,anthony.jones23@example.com,west,Referral,Small Business,2024-02-09
CUST-1699,Donald Moore,donald.moore16@example.com,  NORTH ,Email Campaign,Small Business,2024-05-13
CUST-1700,Donald Martin,donald.martin1@example.com,,,Corporate,2025-06-18
CUST-1701,Susan Lopez,susan.lopez90@example.com,Midwest,Email Campaign,Consumer,2025-05-08
CUST-1702,Betty Gonzalez,betty.gonzalez95@example.com,MIDWEST,Organic Search,Corporate,2024-05-17
CUST-1703,William Thomas,william.thomas11@example.com,East,Referral,Small Business,2025-02-22
CUST-1704,William Miller,,North,Referral,Small Business,2024-04-30
CUST-1705,Thomas Smith,thomas.smith27@example.com, EAST,Email Campaign,Corporate,2024-04-19
CUST-1706,Robert Wilson,robert.wilson33@example.com,East,Referral,Corporate,2025-08-01
CUST-1707,Barbara Martin,barbara.martin88@example.com,West,Paid Ads,Corporate,2025-07-19
CUST-1708,Betty Moore,betty.moore48@example.com,Midwest,Referral,Corporate,2024-09-16
CUST-1709,Elizabeth Jackson,elizabeth.jackson91@example.com,West,,Consumer,2025-11-06
CUST-1710,Patricia Davis,patricia.davis90@example.com,South,Organic Search,Consumer,2025-06-04
CUST-1711,Richard Hernandez,richard.hernandez79@example.com,,,Consumer,2024-06-13
CUST-1712,Richard Smith,richard.smith19@example.com,west,Referral,Corporate,2024-03-31
CUST-1713,John Rodriguez,john.rodriguez11@example.com,MIDWEST,Organic Search,Small Business,2025-01-28
CUST-1714,Sandra Gonzalez,sandra.gonzalez67@example.com,East,,Small Business,2024-02-28
CUST-1715,Matthew Garcia,matthew.garcia57@example.com,North,Paid Ads,Small Business,2025-06-14
CUST-1716,Elizabeth Miller,elizabeth.miller77@example.com,Midwest,Referral,Small Business,2024-08-25
CUST-1717,Karen Garcia,karen.garcia47@example.com,south,,Consumer,2024-06-10
CUST-1718,John Rodriguez,john.rodriguez46@example.com,,Email Campaign,Corporate,2025-08-23
CUST-1719,Michael Taylor,,  NORTH ,Organic Search,Small Business,2024-10-18
CUST-1720,Lisa Moore,lisa.moore45@example.com, EAST,Social Media,Consumer,2025-09-12
CUST-1721,Michael Anderson,michael.anderson74@example.com,North,Social Media,Consumer,2025-02-20
CUST-1722,Thomas Brown,thomas.brown65@example.com,East,Social Media,Consumer,2025-06-09
CUST-1723,William Moore,william.moore74@example.com,East,,Corporate,2025-01-21
CUST-1724,Charles Thomas,charles.thomas97@example.com, EAST,Email Campaign,Small Business,2025-04-16
CUST-1725,Donald Jackson,donald.jackson62@example.com,  NORTH ,Social Media,Consumer,2025-01-26
CUST-1726,Christopher Davis,christopher.davis30@example.com, EAST,Email Campaign,Corporate,2025-06-12
CUST-1727,Sarah Smith,sarah.smith34@example.com,south,Social Media,Consumer,2025-02-12
CUST-1728,Nancy Hernandez,nancy.hernandez23@example.com,west,Social Media,Corporate,2024-08-11
CUST-1729,Donald Jackson,donald.jackson96@example.com,,Paid Ads,Corporate,2024-07-23
CUST-1730,Linda Davis,linda.davis27@example.com,south,Paid Ads,Consumer,2025-09-25
CUST-1731,Barbara Jones,barbara.jones16@example.com,  NORTH ,,Small Business,2025-05-19
CUST-1732,Karen Smith,karen.smith70@example.com,North,Email Campaign,Corporate,2025-09-27
CUST-1733,David Thomas,david.thomas74@example.com,East,Email Campaign,Consumer,2025-06-07
CUST-1734,William Gonzalez,william.gonzalez74@example.com,South,Organic Search,Small Business,2025-03-09
CUST-1735,Jessica Moore,jessica.moore45@example.com,West,,Consumer,2025-04-13
CUST-1736,Patricia Taylor,patricia.taylor89@example.com,North,Organic Search,Small Business,2024-08-03
CUST-1737,Richard Jackson,richard.jackson47@example.com,MIDWEST,Social Media,Consumer,2025-07-15
CUST-1738,William Davis,william.davis79@example.com, EAST,Social Media,Consumer,2025-05-25
CUST-1739,Susan Miller,susan.miller97@example.com, EAST,Social Media,Corporate,2024-10-13
CUST-1740,Joseph Garcia,joseph.garcia74@example.com,,Paid Ads,Consumer,2024-10-03
CUST-1741,Betty Davis,betty.davis49@example.com,south,Paid Ads,Small Business,2024-06-02
CUST-1742,Jessica Smith,jessica.smith64@example.com,South,,Small Business,2025-06-30
CUST-1743,Lisa Hernandez,lisa.hernandez39@example.com,East,Referral,Small Business,2024-02-18
CUST-1744,Richard Brown,richard.brown8@example.com,south,Social Media,Corporate,2025-10-06
CUST-1745,Patricia Anderson,patricia.anderson34@example.com, EAST,Social Media,Small Business,2025-07-24
CUST-1746,Sandra Rodriguez,sandra.rodriguez53@example.com,  NORTH ,Social Media,Small Business,2025-09-12
CUST-1747,Michael Jackson,michael.jackson84@example.com,Midwest,Paid Ads,Corporate,2024-12-29
CUST-1748,David Taylor,david.taylor95@example.com,west,Organic Search,Corporate,2025-09-20
CUST-1749,Elizabeth Anderson,elizabeth.anderson19@example.com,South,,Corporate,2025-03-07
CUST-1750,Christopher Martin,christopher.martin10@example.com,  NORTH ,Paid Ads,Corporate,2024-08-21
CUST-1751,David Hernandez,david.hernandez91@example.com,East,Referral,Small Business,2025-02-08
CUST-1752,William Anderson,william.anderson47@example.com,MIDWEST,Referral,Corporate,2025-02-27
CUST-1753,Jennifer Garcia,jennifer.garcia17@example.com,south,,Corporate,2024-03-22
CUST-1754,Michael Garcia,michael.garcia13@example.com,  NORTH ,Email Campaign,Small Business,2024-02-25
CUST-1755,James Gonzalez,james.gonzalez11@example.com,  NORTH ,Social Media,Small Business,2024-06-08
CUST-1756,John Gonzalez,john.gonzalez32@example.com,East,Email Campaign,Small Business,2024-05-09
CUST-1757,Robert Taylor,robert.taylor4@example.com,North,,Corporate,2024-11-29
CUST-1758,Margaret Thomas,margaret.thomas70@example.com,East,Referral,Corporate,2024-05-18
CUST-1759,Daniel Moore,daniel.moore77@example.com,west,,Small Business,2025-10-13
CUST-1760,Donald Jackson,donald.jackson82@example.com,,Referral,Corporate,2024-12-21
CUST-1761,Jessica Moore,jessica.moore12@example.com,west,Social Media,Corporate,2025-02-26
CUST-1762,William Jones,william.jones1@example.com,Midwest,Paid Ads,Corporate,2024-10-20
CUST-1763,Jessica Moore,,west,Email Campaign,Corporate,2024-01-10
CUST-1764,Matthew Wilson,matthew.wilson77@example.com,south,Organic Search,Small Business,2025-01-17
CUST-1765,Michael Wilson,michael.wilson56@example.com,West,Paid Ads,Consumer,2025-10-23
CUST-1766,Richard Gonzalez,richard.gonzalez11@example.com,West,,Consumer,2025-06-13
CUST-1767,Matthew Martin,matthew.martin88@example.com,East,Social Media,Small Business,2025-06-28
CUST-1768,Betty Rodriguez,betty.rodriguez9@example.com,South,Paid Ads,Corporate,2024-04-23
CUST-1769,Christopher Anderson,christopher.anderson35@example.com,MIDWEST,Email Campaign,Consumer,2024-11-24
CUST-1770,James Jones,james.jones69@example.com,North,Paid Ads,Consumer,2024-10-15
CUST-1771,William Jones,william.jones94@example.com,North,Paid Ads,Consumer,2024-06-03
CUST-1772,James Thomas,james.thomas54@example.com,East,Email Campaign,Corporate,2025-04-19
CUST-1773,Daniel Johnson,daniel.johnson97@example.com,South,Organic Search,Corporate,2025-02-05
CUST-1774,John Moore,john.moore25@example.com,East,Email Campaign,Consumer,2024-05-04
CUST-1775,Matthew Davis,matthew.davis57@example.com,south,,Consumer,2024-07-22
CUST-1776,Joseph Brown,joseph.brown27@example.com,west,Email Campaign,Small Business,2024-11-15
CUST-1777,Sandra Hernandez,sandra.hernandez94@example.com,North,,Small Business,2025-06-17
CUST-1778,Patricia Rodriguez,patricia.rodriguez39@example.com,south,Social Media,Consumer,2025-11-13
CUST-1779,Michael Brown,michael.brown56@example.com, EAST,Organic Search,Consumer,2024-10-09
CUST-1780,Charles Brown,charles.brown32@example.com,North,Organic Search,Small Business,2025-05-01
CUST-1781,Daniel Martin,daniel.martin99@example.com,  NORTH ,Paid Ads,Consumer,2025-05-26
CUST-1782,John Martin,john.martin98@example.com,,Organic Search,Consumer,2024-12-30
CUST-1783,Christopher Jones,christopher.jones14@example.com,South,Email Campaign,Consumer,2024-11-20
CUST-1784,Sarah Lopez,sarah.lopez57@example.com,south,Organic Search,Small Business,2025-01-21
CUST-1785,Barbara Jones,barbara.jones6@example.com,west,,Corporate,2025-07-26
CUST-1786,Elizabeth Moore,elizabeth.moore25@example.com,MIDWEST,Paid Ads,Small Business,2024-12-22
CUST-1787,David Anderson,david.anderson77@example.com,Midwest,Paid Ads,Consumer,2025-06-27
CUST-1788,Robert Anderson,robert.anderson34@example.com,Midwest,Social Media,Corporate,2024-01-01
CUST-1789,Matthew Taylor,matthew.taylor24@example.com,North,Referral,Corporate,2025-09-27
CUST-1790,Linda Hernandez,linda.hernandez85@example.com,Midwest,Email Campaign,Consumer,2025-06-20
CUST-1791,Nancy Thomas,nancy.thomas20@example.com,MIDWEST,Social Media,Corporate,2025-02-23
CUST-1792,Christopher Hernandez,christopher.hernandez67@example.com,,Organic Search,Consumer,2024-05-12
CUST-1793,Jennifer Johnson,jennifer.johnson63@example.com,south,Organic Search,Consumer,2025-08-07
CUST-1794,Christopher Gonzalez,christopher.gonzalez68@example.com,MIDWEST,,Small Business,2024-09-19
CUST-1795,Mary Lopez,mary.lopez92@example.com,  NORTH ,Organic Search,Consumer,2025-11-02
CUST-1796,Jessica Williams,jessica.williams82@example.com,North,Social Media,Small Business,2025-03-01
CUST-1797,Anthony Lopez,anthony.lopez8@example.com,MIDWEST,Social Media,Small Business,2024-02-11
CUST-1798,Lisa Williams,lisa.williams10@example.com,south,Referral,Consumer,2024-04-13
CUST-1799,Lisa Davis,lisa.davis25@example.com,south,Referral,Small Business,2024-09-11
CUST-1800,Charles Garcia,charles.garcia72@example.com,West,,Consumer,2025-10-15
CUST-1801,Charles Lopez,charles.lopez90@example.com,,Email Campaign,Consumer,2024-06-19
CUST-1802,Betty Garcia,betty.garcia65@example.com, EAST,,Consumer,2025-06-30
CUST-1803,Karen Anderson,karen.anderson41@example.com,Midwest,Social Media,Corporate,2025-02-26
CUST-1804,Matthew Wilson,matthew.wilson42@example.com,MIDWEST,Paid Ads,Small Business,2025-07-12
CUST-1805,Michael Gonzalez,michael.gonzalez96@example.com,East,Social Media,Corporate,2025-04-03
CUST-1806,Richard Smith,richard.smith37@example.com,MIDWEST,Organic Search,Small Business,2024-05-18
CUST-1807,Donald Martinez,,south,Paid Ads,Corporate,2024-01-23
CUST-1808,Matthew Rodriguez,matthew.rodriguez66@example.com,Midwest,Referral,Small Business,2024-06-07
CUST-1809,Patricia Johnson,patricia.johnson20@example.com,South,Social Media,Corporate,2025-08-19
CUST-1810,Linda Davis,linda.davis39@example.com,  NORTH ,Referral,Corporate,2025-08-05
CUST-1811,Sandra Miller,sandra.miller93@example.com, EAST,Email Campaign,Consumer,2025-05-14
CUST-1812,Anthony Jackson,anthony.jackson13@example.com,MIDWEST,,Corporate,2024-02-08
CUST-1813,Lisa Jackson,lisa.jackson8@example.com, EAST,Social Media,Corporate,2025-03-02
CUST-1814,Sandra Brown,sandra.brown30@example.com,,Referral,Consumer,2025-10-11
CUST-1815,Matthew Gonzalez,matthew.gonzalez68@example.com,North,Social Media,Small Business,2025-08-01
CUST-1816,Robert Hernandez,robert.hernandez29@example.com,South,Organic Search,Small Business,2025-02-06
CUST-1817,Joseph Martin,joseph.martin12@example.com,south,Email Campaign,Corporate,2025-02-07
CUST-1818,Robert Jones,robert.jones61@example.com,MIDWEST,,Consumer,2025-07-15
CUST-1819,Richard Rodriguez,richard.rodriguez65@example.com,West,,Consumer,2024-05-18
CUST-1820,Jessica Moore,jessica.moore51@example.com,,Referral,Consumer,2025-07-28
CUST-1821,Karen Taylor,karen.taylor10@example.com,East,Email Campaign,Corporate,2025-08-12
CUST-1822,John Brown,john.brown55@example.com, EAST,Social Media,Consumer,2024-11-24
CUST-1823,Barbara Martin,barbara.martin99@example.com,East,Paid Ads,Corporate,2025-09-23
CUST-1824,Anthony Anderson,anthony.anderson57@example.com,North,Paid Ads,Consumer,2025-01-17
CUST-1825,Robert Williams,robert.williams7@example.com,south,Referral,Consumer,2024-10-21
CUST-1826,James Hernandez,james.hernandez15@example.com,East,Email Campaign,Corporate,2024-01-24
CUST-1827,David Miller,david.miller28@example.com,south,Referral,Small Business,2024-09-21
CUST-1828,Sarah Thomas,sarah.thomas19@example.com,,Organic Search,Corporate,2025-08-19
CUST-1829,Donald Taylor,donald.taylor22@example.com,North,Social Media,Consumer,2025-09-24
CUST-1830,William Johnson,william.johnson2@example.com,  NORTH ,Email Campaign,Small Business,2024-10-04
CUST-1831,Nancy Lopez,nancy.lopez3@example.com,East,,Corporate,2024-08-24
CUST-1832,Richard Taylor,richard.taylor13@example.com, EAST,Email Campaign,Small Business,2025-06-28
CUST-1833,John Garcia,john.garcia59@example.com,Midwest,,Consumer,2024-02-10
CUST-1834,Linda Taylor,linda.taylor63@example.com,West,,Consumer,2024-01-19
CUST-1835,Barbara Lopez,barbara.lopez39@example.com,south,Referral,Corporate,2024-03-04
CUST-1836,Christopher Rodriguez,christopher.rodriguez4@example.com,Midwest,Social Media,Consumer,2024-06-04
CUST-1837,David Gonzalez,david.gonzalez12@example.com,West,Referral,Small Business,2025-09-19
CUST-1838,Margaret Davis,margaret.davis74@example.com,South,Email Campaign,Corporate,2025-09-11
CUST-1839,David Anderson,david.anderson27@example.com,,Paid Ads,Small Business,2025-07-08
CUST-1840,Nancy Miller,nancy.miller40@example.com,Midwest,Paid Ads,Corporate,2024-05-28
CUST-1841,Christopher Jackson,christopher.jackson41@example.com,  NORTH ,Referral,Small Business,2024-05-01
CUST-1842,Jennifer Hernandez,jennifer.hernandez19@example.com,North,Social Media,Corporate,2025-02-25
CUST-1843,Elizabeth Anderson,elizabeth.anderson82@example.com,East,Paid Ads,Consumer,2024-04-19
CUST-1844,Robert Garcia,,MIDWEST,Referral,Corporate,2025-09-12
CUST-1845,Charles Martin,charles.martin30@example.com,south,,Consumer,2025-01-02
CUST-1846,John Thomas,john.thomas78@example.com,west,,Small Business,2025-01-17
CUST-1847,Jennifer Gonzalez,jennifer.gonzalez18@example.com,South,Paid Ads,Consumer,2024-02-03
CUST-1848,Susan Smith,susan.smith53@example.com,south,,Small Business,2024-07-26
CUST-1849,Matthew Miller,matthew.miller57@example.com,MIDWEST,Email Campaign,Small Business,2024-11-28
CUST-1850,Margaret Anderson,margaret.anderson55@example.com,West,Organic Search,Small Business,2025-01-24
CUST-1851,Lisa Hernandez,lisa.hernandez96@example.com,MIDWEST,Referral,Small Business,2025-06-21
CUST-1852,Christopher Johnson,christopher.johnson58@example.com,west,Organic Search,Consumer,2025-06-15
CUST-1853,Sarah Gonzalez,sarah.gonzalez6@example.com,Midwest,Email Campaign,Small Business,2025-10-07
CUST-1854,Mary Miller,mary.miller51@example.com,East,Social Media,Corporate,2024-06-19
CUST-1855,Susan Martinez,susan.martinez7@example.com,Midwest,Paid Ads,Corporate,2025-10-23
CUST-1856,Joseph Williams,joseph.williams15@example.com,South,Referral,Small Business,2025-07-13
CUST-1857,Robert Gonzalez,robert.gonzalez58@example.com,North,Paid Ads,Corporate,2025-08-27
CUST-1858,Donald Miller,donald.miller12@example.com,East,Social Media,Small Business,2025-10-26
CUST-1859,Sandra Garcia,sandra.garcia16@example.com,  NORTH ,Organic Search,Small Business,2025-04-05
CUST-1860,Christopher Lopez,christopher.lopez91@example.com,West,,Small Business,2025-09-18
CUST-1861,Jennifer Gonzalez,jennifer.gonzalez6@example.com,South,Social Media,Small Business,2025-11-06
CUST-1862,Margaret Jones,margaret.jones19@example.com,South,,Consumer,2025-03-05
CUST-1863,Elizabeth Martinez,elizabeth.martinez58@example.com,East,,Consumer,2024-04-30
CUST-1864,Donald Jones,donald.jones1@example.com,MIDWEST,Social Media,Consumer,2025-04-14
CUST-1865,Jessica Thomas,jessica.thomas1@example.com,MIDWEST,Email Campaign,Consumer,2024-08-10
CUST-1866,Charles Thomas,charles.thomas57@example.com,  NORTH ,Referral,Small Business,2024-01-07
CUST-1867,Linda Moore,linda.moore81@example.com,Midwest,Paid Ads,Consumer,2024-07-08
CUST-1868,Robert Johnson,robert.johnson5@example.com,South,Organic Search,Small Business,2025-08-14
CUST-1869,Anthony Martin,anthony.martin12@example.com,North,Organic Search,Corporate,2024-07-01
CUST-1870,Jennifer Martinez,jennifer.martinez89@example.com,MIDWEST,Referral,Small Business,2024-06-30
CUST-1871,Joseph Jackson,joseph.jackson5@example.com,  NORTH ,Social Media,Corporate,2025-01-12
CUST-1872,Donald Gonzalez,donald.gonzalez98@example.com,West,Referral,Consumer,2024-10-26
CUST-1873,Jessica Jones,jessica.jones36@example.com, EAST,Referral,Corporate,2025-06-21
CUST-1874,Michael Miller,michael.miller14@example.com,MIDWEST,,Small Business,2025-06-25
CUST-1875,John Thomas,john.thomas78@example.com,East,Email Campaign,Small Business,2024-11-20
CUST-1876,William Taylor,william.taylor80@example.com, EAST,Paid Ads,Small Business,2025-07-30
CUST-1877,Jessica Taylor,jessica.taylor64@example.com,west,Paid Ads,Small Business,2024-08-26
