customer_id,customer_name,region,customer_segment,frequency,monetary,last_order_date,recency_days,rfm_segment
CUST-1607,Christopher Hernandez,Unknown,Small Business,8,1383.7555,2025-08-09,144,At-Risk
CUST-1608,Lisa Jackson,East,Small Business,9,1493.8085,2025-10-23,69,Loyal Customers
CUST-1609,Patricia Wilson,West,Small Business,6,1202.6875,2025-11-20,41,Loyal Customers
CUST-1610,Christopher Gonzalez,Midwest,Consumer,9,1350.0140000000001,2025-12-19,12,Loyal Customers
CUST-1611,Sandra Garcia,West,Consumer,5,413.93899999999996,2025-11-10,51,Loyal Customers
CUST-1612,David Davis,North,Consumer,4,323.884,2025-02-28,306,At-Risk
CUST-1613,Christopher Gonzalez,North,Corporate,3,1716.17,2025-09-17,105,Loyal Customers
CUST-1614,Joseph Williams,East,Corporate,5,733.106,2025-12-22,9,Loyal Customers
CUST-1615,James Brown,Midwest,Consumer,4,1523.911,2025-11-28,33,Loyal Customers
CUST-1616,Betty Martin,East,Small Business,3,441.4605,2025-05-10,235,At-Risk
CUST-1617,Christopher Anderson,North,Corporate,4,161.4915,2025-05-14,231,At-Risk
CUST-1618,Sarah Martin,Unknown,Small Business,4,341.363,2025-11-03,58,Loyal Customers
CUST-1619,Patricia Brown,North,Corporate,6,1019.555,2025-07-13,171,At-Risk
CUST-1620,Betty Martinez,North,Consumer,3,1738.916,2025-08-30,123,At-Risk
CUST-1621,Robert Wilson,South,Consumer,3,909.4175,2024-10-25,432,At-Risk
CUST-1622,Michael Anderson,East,Corporate,5,974.712,2025-10-25,67,Loyal Customers
CUST-1623,Sandra Jackson,West,Small Business,4,417.94599999999997,2025-12-25,6,Loyal Customers
CUST-1624,Robert Thomas,North,Corporate,4,839.976,2025-11-01,60,Loyal Customers
CUST-1625,Jessica Taylor,Midwest,Small Business,5,582.9095,2025-05-18,227,At-Risk
CUST-1626,Patricia Gonzalez,East,Corporate,6,1177.858,2024-10-06,451,At-Risk
CUST-1627,Karen Davis,East,Consumer,3,489.544,2025-10-29,63,Loyal Customers
CUST-1628,Susan Martin,Midwest,Small Business,10,2978.041,2025-10-10,82,Loyal Customers
CUST-1629,Margaret Hernandez,Unknown,Consumer,3,455.9359999999999,2025-07-03,181,At-Risk
CUST-1630,Karen Martinez,South,Small Business,5,410.424,2025-10-29,63,Loyal Customers
CUST-1631,Thomas Moore,North,Small Business,1,699.98,2024-12-18,378,Lost Customers
CUST-1632,Charles Jackson,West,Small Business,3,400.8,2025-11-17,44,Loyal Customers
CUST-1633,Elizabeth Wilson,North,Corporate,5,563.9110000000001,2025-11-16,45,Loyal Customers
CUST-1634,Mary Johnson,South,Small Business,3,997.928,2025-01-08,357,At-Risk
CUST-1635,Robert Johnson,South,Consumer,4,413.153,2025-04-07,268,At-Risk
CUST-1636,Anthony Anderson,Midwest,Small Business,2,1539.98,2025-05-07,238,Lost Customers
CUST-1637,Sarah Gonzalez,East,Small Business,4,740.368,2025-11-08,53,Loyal Customers
CUST-1638,Sandra Gonzalez,East,Consumer,4,796.51,2025-07-03,181,At-Risk
CUST-1639,Lisa Rodriguez,South,Small Business,6,954.6075,2025-09-26,96,Loyal Customers
CUST-1640,Barbara Jackson,South,Consumer,5,1564.814,2025-10-21,71,Loyal Customers
CUST-1641,Joseph Garcia,South,Small Business,5,1114.8975,2025-08-15,138,At-Risk
CUST-1642,Patricia Gonzalez,Midwest,Consumer,4,444.96,2025-10-24,68,Loyal Customers
CUST-1643,Charles Rodriguez,West,Consumer,6,610.3199999999999,2025-11-06,55,Loyal Customers
CUST-1644,Robert Hernandez,Midwest,Corporate,6,1184.509,2025-10-18,74,Loyal Customers
CUST-1645,Betty Jackson,East,Consumer,9,1117.438,2025-12-25,6,Loyal Customers
CUST-1646,Thomas Williams,West,Small Business,2,51.992,2025-08-31,122,Lost Customers
CUST-1647,John Lopez,Unknown,Corporate,4,4318.919,2025-11-24,37,Loyal Customers
CUST-1648,Elizabeth Miller,Midwest,Small Business,1,382.4575,2025-02-02,332,Lost Customers
CUST-1649,James Brown,South,Small Business,5,505.17150000000004,2025-07-27,157,At-Risk
CUST-1650,Linda Johnson,West,Corporate,9,3526.7085,2025-10-04,88,Loyal Customers
CUST-1651,Sarah Martinez,Midwest,Small Business,4,259.59,2025-11-24,37,Loyal Customers
CUST-1652,Joseph Thomas,South,Small Business,9,3721.8395,2025-12-11,20,Champions
CUST-1653,Patricia Garcia,Midwest,Consumer,5,1653.0205,2025-10-25,67,Loyal Customers
CUST-1654,John Miller,Unknown,Consumer,5,423.756,2025-10-24,68,Loyal Customers
CUST-1655,Sarah Wilson,Unknown,Consumer,5,713.858,2025-05-11,234,At-Risk
CUST-1656,Daniel Hernandez,North,Corporate,5,409.62,2025-08-29,124,At-Risk
CUST-1657,John Jackson,West,Corporate,10,1720.0735,2025-10-05,87,Loyal Customers
CUST-1658,Richard Wilson,Unknown,Small Business,7,4180.077,2025-06-27,187,At-Risk
CUST-1659,Christopher Martin,Midwest,Small Business,2,255.144,2025-05-21,224,Lost Customers
CUST-1660,Barbara Taylor,East,Consumer,3,807.3439999999999,2025-11-20,41,Loyal Customers
CUST-1661,Matthew Anderson,North,Consumer,4,1330.9315000000001,2025-09-14,108,Loyal Customers
CUST-1662,Linda Jones,East,Consumer,8,1595.981,2025-11-17,44,Champions
CUST-1663,Nancy Lopez,Midwest,Consumer,6,1639.8685,2025-09-08,114,Loyal Customers
CUST-1664,Mary Smith,Midwest,Consumer,6,630.589,2025-06-25,189,At-Risk
CUST-1665,Michael Lopez,Midwest,Consumer,9,1357.8580000000002,2025-12-29,2,Loyal Customers
CUST-1666,Linda Martin,North,Small Business,8,1995.651,2025-09-09,113,Loyal Customers
CUST-1667,Margaret Johnson,West,Small Business,6,1373.835,2025-08-07,146,At-Risk
CUST-1668,Elizabeth Williams,Midwest,Corporate,9,5037.0115,2025-11-17,44,Champions
CUST-1669,Robert Davis,North,Corporate,3,203.5575,2025-11-23,38,Loyal Customers
CUST-1670,Joseph Hernandez,Midwest,Small Business,4,1523.433,2025-01-26,339,At-Risk
CUST-1671,Barbara Hernandez,North,Consumer,2,712.4555,2025-11-18,43,Potential Loyalists
CUST-1672,Daniel Wilson,South,Small Business,3,735.921,2025-06-29,185,At-Risk
CUST-1673,Donald Thomas,East,Small Business,4,361.96,2025-03-16,290,At-Risk
CUST-1674,Jennifer Martin,South,Consumer,6,902.8979999999999,2025-12-08,23,Loyal Customers
CUST-1675,Lisa Williams,Midwest,Consumer,6,587.3125,2025-11-25,36,Loyal Customers
CUST-1676,Charles Gonzalez,North,Corporate,7,476.1775,2025-07-12,172,At-Risk
CUST-1677,Donald Moore,East,Consumer,6,1102.7179999999998,2025-12-15,16,Loyal Customers
CUST-1678,Lisa Martinez,Midwest,Corporate,2,236.991,2025-12-24,7,Potential Loyalists
CUST-1679,Thomas Smith,Unknown,Small Business,4,436.40099999999995,2024-10-27,430,At-Risk
CUST-1680,Joseph Garcia,Unknown,Small Business,6,1431.0895,2025-11-17,44,Loyal Customers
CUST-1681,Barbara Johnson,South,Corporate,2,396.75,2025-10-30,62,Potential Loyalists
CUST-1682,Linda Johnson,East,Corporate,6,881.7099999999999,2025-12-08,23,Loyal Customers
CUST-1683,Donald Johnson,East,Small Business,1,0.0,2025-11-03,58,Potential Loyalists
CUST-1684,Christopher Rodriguez,Midwest,Small Business,6,546.4315,2025-11-22,39,Loyal Customers
CUST-1685,Richard Gonzalez,North,Corporate,4,433.3605,2025-12-19,12,Loyal Customers
CUST-1686,Sandra Davis,East,Corporate,2,1073.949,2024-11-22,404,Lost Customers
CUST-1687,James Taylor,South,Consumer,4,252.97,2025-05-15,230,At-Risk
CUST-1688,Christopher Rodriguez,South,Small Business,7,448.9,2025-07-09,175,At-Risk
CUST-1689,Nancy Davis,North,Small Business,5,621.902,2025-11-13,48,Loyal Customers
CUST-1690,Jessica Miller,West,Consumer,5,961.1,2025-05-25,220,At-Risk
CUST-1691,Robert Jackson,Unknown,Consumer,5,638.361,2025-11-16,45,Loyal Customers
CUST-1692,Robert Johnson,Midwest,Small Business,1,689.97,2025-10-18,74,Potential Loyalists
CUST-1693,Christopher Smith,Unknown,Consumer,1,157.5,2025-11-27,34,Potential Loyalists
CUST-1694,Joseph Martin,South,Corporate,5,1160.9470000000001,2025-03-15,291,At-Risk
CUST-1695,Robert Jackson,Midwest,Small Business,2,899.964,2025-05-29,216,Lost Customers
CUST-1696,Jennifer Hernandez,Midwest,Consumer,2,673.971,2024-08-08,510,Lost Customers
CUST-1697,Richard Jones,Midwest,Small Business,3,1479.9360000000001,2025-06-19,195,At-Risk
CUST-1698,Anthony Jones,West,Small Business,4,147.78,2025-12-10,21,Loyal Customers
CUST-1699,Donald Moore,North,Small Business,1,323.973,2025-04-02,273,Lost Customers
CUST-1700,Donald Martin,Unknown,Corporate,4,739.432,2025-12-29,2,Loyal Customers
CUST-1701,Susan Lopez,Midwest,Consumer,4,322.2,2025-07-20,164,At-Risk
CUST-1702,Betty Gonzalez,Midwest,Corporate,3,440.952,2025-10-14,78,Loyal Customers
CUST-1703,William Thomas,East,Small Business,11,805.038,2025-12-28,3,Loyal Customers
CUST-1704,William Miller,North,Small Business,5,776.6675,2025-10-22,70,Loyal Customers
CUST-1705,Thomas Smith,East,Corporate,6,1735.026,2025-10-25,67,Loyal Customers
CUST-1706,Robert Wilson,East,Corporate,7,1729.8625,2025-10-07,85,Loyal Customers
CUST-1707,Barbara Martin,West,Corporate,8,1477.8215,2025-09-23,99,Loyal Customers
CUST-1708,Betty Moore,Midwest,Corporate,7,712.583,2025-09-26,96,Loyal Customers
CUST-1709,Elizabeth Jackson,West,Consumer,4,1101.696,2025-12-05,26,Loyal Customers
CUST-1710,Patricia Davis,South,Consumer,4,158.93749999999997,2025-05-28,217,At-Risk
CUST-1711,Richard Hernandez,Unknown,Consumer,8,3405.2685,2025-09-13,109,Loyal Customers
CUST-1712,Richard Smith,West,Corporate,1,586.4745,2025-12-08,23,Potential Loyalists
CUST-1713,John Rodriguez,Midwest,Small Business,5,1389.477,2025-01-04,361,At-Risk
CUST-1714,Sandra Gonzalez,East,Small Business,7,3586.596,2025-10-05,87,Loyal Customers
CUST-1715,Matthew Garcia,North,Small Business,5,3351.904,2025-12-14,17,Champions
CUST-1716,Elizabeth Miller,Midwest,Small Business,7,1368.0755,2025-08-06,147,At-Risk
CUST-1717,Karen Garcia,South,Consumer,2,620.4545,2025-10-06,86,Potential Loyalists
CUST-1718,John Rodriguez,Unknown,Corporate,3,611.9680000000001,2025-08-28,125,At-Risk
CUST-1719,Michael Taylor,North,Small Business,3,354.96,2025-12-06,25,Loyal Customers
CUST-1720,Lisa Moore,East,Consumer,6,1111.4775,2025-12-10,21,Loyal Customers
CUST-1721,Michael Anderson,North,Consumer,8,1442.0349999999999,2025-10-26,66,Loyal Customers
CUST-1722,Thomas Brown,East,Consumer,3,1129.95,2025-05-01,244,At-Risk
CUST-1723,William Moore,East,Corporate,2,325.764,2025-09-26,96,Lost Customers
CUST-1724,Charles Thomas,East,Small Business,6,1074.17,2025-10-21,71,Loyal Customers
CUST-1725,Donald Jackson,North,Consumer,2,414.2745,2025-08-24,129,Lost Customers
CUST-1726,Christopher Davis,East,Corporate,2,335.2,2025-08-29,124,Lost Customers
CUST-1727,Sarah Smith,South,Consumer,1,104.5,2024-09-21,466,Lost Customers
CUST-1728,Nancy Hernandez,West,Corporate,6,1121.4115,2025-11-14,47,Loyal Customers
CUST-1729,Donald Jackson,Unknown,Corporate,5,2410.354,2025-08-25,128,At-Risk
CUST-1730,Linda Davis,South,Consumer,6,767.594,2025-11-19,42,Loyal Customers
CUST-1731,Barbara Jones,North,Small Business,5,1842.542,2025-03-21,285,At-Risk
CUST-1732,Karen Smith,North,Corporate,4,778.716,2025-05-15,230,At-Risk
CUST-1733,David Thomas,East,Consumer,5,1184.7140000000002,2025-08-24,129,At-Risk
CUST-1734,William Gonzalez,South,Small Business,6,1768.8285,2025-10-12,80,Loyal Customers
CUST-1735,Jessica Moore,West,Consumer,4,359.135,2025-11-04,57,Loyal Customers
CUST-1736,Patricia Taylor,North,Small Business,2,153.6,2025-10-02,90,Potential Loyalists
CUST-1737,Richard Jackson,Midwest,Consumer,2,71.964,2024-06-19,560,Lost Customers
CUST-1738,William Davis,East,Consumer,3,404.7575,2025-10-29,63,Loyal Customers
CUST-1739,Susan Miller,East,Corporate,4,642.4414999999999,2025-04-30,245,At-Risk
CUST-1740,Joseph Garcia,Unknown,Consumer,3,547.9449999999999,2025-09-28,94,Loyal Customers
CUST-1741,Betty Davis,South,Small Business,4,1139.968,2024-12-29,367,At-Risk
CUST-1742,Jessica Smith,South,Small Business,6,1469.3705,2025-05-03,242,At-Risk
CUST-1743,Lisa Hernandez,East,Small Business,6,1322.0025,2025-08-04,149,At-Risk
CUST-1744,Richard Brown,South,Corporate,7,815.872,2025-12-25,6,Loyal Customers
CUST-1745,Patricia Anderson,East,Small Business,5,1941.34,2025-12-20,11,Champions
CUST-1746,Sandra Rodriguez,North,Small Business,7,2021.5595,2025-11-13,48,Champions
CUST-1747,Michael Jackson,Midwest,Corporate,4,581.1955,2025-09-28,94,Loyal Customers
CUST-1748,David Taylor,West,Corporate,6,405.48,2025-10-19,73,Loyal Customers
CUST-1749,Elizabeth Anderson,South,Corporate,6,2202.9665,2025-11-21,40,Champions
CUST-1750,Christopher Martin,North,Corporate,3,646.928,2025-10-13,79,Loyal Customers
CUST-1751,David Hernandez,East,Small Business,10,1943.4255,2025-12-26,5,Champions
CUST-1752,William Anderson,Midwest,Corporate,2,266.364,2025-03-12,294,Lost Customers
CUST-1753,Jennifer Garcia,South,Corporate,8,3926.661,2025-12-12,19,Champions
CUST-1754,Michael Garcia,North,Small Business,4,617.711,2025-06-03,211,At-Risk
CUST-1755,James Gonzalez,North,Small Business,5,281.62149999999997,2025-07-07,177,At-Risk
CUST-1756,John Gonzalez,East,Small Business,6,1287.943,2025-06-22,192,At-Risk
CUST-1757,Robert Taylor,North,Corporate,2,41.989999999999995,2025-12-13,18,Potential Loyalists
CUST-1758,Margaret Thomas,East,Corporate,7,2321.8940000000002,2025-11-15,46,Champions
CUST-1759,Daniel Moore,West,Small Business,8,536.37,2025-07-26,158,At-Risk
CUST-1760,Donald Jackson,Unknown,Corporate,2,3382.5525,2024-08-30,488,Lost Customers
CUST-1761,Jessica Moore,West,Corporate,9,1194.5695,2025-10-19,73,Loyal Customers
CUST-1762,William Jones,Midwest,Corporate,4,964.281,2025-10-21,71,Loyal Customers
CUST-1763,Jessica Moore,West,Corporate,2,159.95,2024-06-18,561,Lost Customers
CUST-1764,Matthew Wilson,South,Small Business,6,308.961,2025-12-05,26,Loyal Customers
CUST-1765,Michael Wilson,West,Consumer,6,550.5375,2025-04-18,257,At-Risk
CUST-1767,Matthew Martin,East,Small Business,10,3740.5155,2025-06-12,202,At-Risk
CUST-1768,Betty Rodriguez,South,Corporate,3,1241.544,2025-02-17,317,At-Risk
CUST-1769,Christopher Anderson,Midwest,Consumer,3,172.8,2025-09-10,112,Loyal Customers
CUST-1770,James Jones,North,Consumer,7,3554.2955,2025-07-11,173,At-Risk
CUST-1771,William Jones,North,Consumer,3,396.93,2025-01-04,361,At-Risk
CUST-1772,James Thomas,East,Corporate,5,4192.3545,2025-07-14,170,At-Risk
CUST-1773,Daniel Johnson,South,Corporate,5,1360.827,2025-06-23,191,At-Risk
CUST-1774,John Moore,East,Consumer,4,979.4975000000001,2025-08-28,125,At-Risk
CUST-1775,Matthew Davis,South,Consumer,2,581.922,2024-11-16,410,Lost Customers
CUST-1776,Joseph Brown,West,Small Business,6,650.325,2025-11-10,51,Loyal Customers
CUST-1777,Sandra Hernandez,North,Small Business,6,1332.821,2025-07-19,165,At-Risk
CUST-1778,Patricia Rodriguez,South,Consumer,2,53.6905,2025-03-19,287,Lost Customers
CUST-1779,Michael Brown,East,Consumer,4,534.177,2025-09-10,112,Loyal Customers
CUST-1780,Charles Brown,North,Small Business,7,1190.2645,2025-12-08,23,Loyal Customers
CUST-1781,Daniel Martin,North,Consumer,6,768.884,2025-03-12,294,At-Risk
CUST-1782,John Martin,Unknown,Consumer,7,1461.558,2025-04-04,271,At-Risk
CUST-1783,Christopher Jones,South,Consumer,2,348.938,2025-04-30,245,Lost Customers
CUST-1784,Sarah Lopez,South,Small Business,10,2037.7775,2025-08-05,148,At-Risk
CUST-1785,Barbara Jones,West,Corporate,5,1809.892,2025-09-01,121,At-Risk
CUST-1786,Elizabeth Moore,Midwest,Small Business,7,1227.418,2025-12-16,15,Loyal Customers
CUST-1787,David Anderson,Midwest,Consumer,3,218.0,2025-09-04,118,Loyal Customers
CUST-1788,Robert Anderson,Midwest,Corporate,2,1021.962,2025-06-17,197,Lost Customers
CUST-1789,Matthew Taylor,North,Corporate,7,1977.0855000000001,2025-11-25,36,Champions
CUST-1790,Linda Hernandez,Midwest,Consumer,2,183.60000000000002,2025-11-16,45,Potential Loyalists
CUST-1791,Nancy Thomas,Midwest,Corporate,5,2320.295,2025-12-28,3,Champions
CUST-1792,Christopher Hernandez,Unknown,Consumer,2,310.4,2025-11-12,49,Potential Loyalists
CUST-1793,Jennifer Johnson,South,Consumer,5,657.672,2025-11-20,41,Loyal Customers
CUST-1794,Christopher Gonzalez,Midwest,Small Business,5,1650.3785,2025-09-01,121,At-Risk
CUST-1795,Mary Lopez,North,Consumer,6,1921.5059999999999,2025-09-16,106,Loyal Customers
CUST-1796,Jessica Williams,North,Small Business,2,124.9545,2025-12-22,9,Potential Loyalists
CUST-1797,Anthony Lopez,Midwest,Small Business,2,203.37,2025-10-06,86,Potential Loyalists
CUST-1798,Lisa Williams,South,Consumer,5,1501.8870000000002,2025-12-04,27,Champions
CUST-1799,Lisa Davis,South,Small Business,4,1028.617,2025-11-10,51,Loyal Customers
CUST-1800,Charles Garcia,West,Consumer,5,4461.2615000000005,2025-12-09,22,Champions
CUST-1801,Charles Lopez,Unknown,Consumer,6,1145.6365,2025-12-12,19,Loyal Customers
CUST-1802,Betty Garcia,East,Consumer,6,1385.7395,2025-11-19,42,Loyal Customers
CUST-1803,Karen Anderson,Midwest,Corporate,6,766.96,2025-07-21,163,At-Risk
CUST-1804,Matthew Wilson,Midwest,Small Business,2,2034.9405000000002,2025-11-20,41,Potential Loyalists
CUST-1805,Michael Gonzalez,East,Corporate,7,1468.7035,2025-11-29,32,Loyal Customers
CUST-1806,Richard Smith,Midwest,Small Business,4,407.973,2025-12-03,28,Loyal Customers
CUST-1807,Donald Martinez,South,Corporate,5,1794.836,2025-12-01,30,Champions
CUST-1808,Matthew Rodriguez,Midwest,Small Business,1,199.5,2024-04-12,628,Lost Customers
CUST-1809,Patricia Johnson,South,Corporate,8,1222.9279999999999,2025-09-19,103,Loyal Customers
CUST-1810,Linda Davis,North,Corporate,11,2599.0175,2025-11-08,53,Champions
CUST-1811,Sandra Miller,East,Consumer,3,1034.0394999999999,2025-04-15,260,At-Risk
CUST-1812,Anthony Jackson,Midwest,Corporate,4,1583.4250000000002,2025-10-04,88,Loyal Customers
CUST-1813,Lisa Jackson,East,Corporate,7,1021.4659999999999,2025-11-22,39,Loyal Customers
CUST-1814,Sandra Brown,Unknown,Consumer,2,3054.9175,2024-09-04,483,Lost Customers
CUST-1815,Matthew Gonzalez,North,Small Business,7,1122.632,2025-11-24,37,Loyal Customers
CUST-1816,Robert Hernandez,South,Small Business,4,1778.54,2025-10-11,81,Loyal Customers
CUST-1817,Joseph Martin,South,Corporate,5,1929.7105000000001,2025-11-19,42,Champions
CUST-1818,Robert Jones,Midwest,Consumer,2,247.94399999999996,2025-05-09,236,Lost Customers
CUST-1819,Richard Rodriguez,West,Consumer,7,686.0235,2025-09-13,109,Loyal Customers
CUST-1820,Jessica Moore,Unknown,Consumer,7,1653.1080000000002,2025-12-23,8,Champions
CUST-1821,Karen Taylor,East,Corporate,7,760.314,2025-12-09,22,Loyal Customers
CUST-1822,John Brown,East,Consumer,3,758.342,2025-03-13,293,At-Risk
CUST-1823,Barbara Martin,East,Corporate,4,142.2255,2025-09-19,103,Loyal Customers
CUST-1824,Anthony Anderson,North,Consumer,5,495.758,2025-06-10,204,At-Risk
CUST-1825,Robert Williams,South,Consumer,7,1426.931,2025-12-17,14,Loyal Customers
CUST-1826,James Hernandez,East,Corporate,5,663.0585,2025-03-29,277,At-Risk
CUST-1827,David Miller,South,Small Business,3,263.93,2025-12-03,28,Loyal Customers
CUST-1828,Sarah Thomas,Unknown,Corporate,6,1033.935,2025-08-05,148,At-Risk
CUST-1829,Donald Taylor,North,Consumer,9,1403.0925,2025-10-12,80,Loyal Customers
CUST-1830,William Johnson,North,Small Business,10,1103.4134999999999,2025-06-15,199,At-Risk
CUST-1831,Nancy Lopez,East,Corporate,5,1472.8835,2025-09-11,111,Loyal Customers
CUST-1832,Richard Taylor,East,Small Business,3,1477.923,2025-03-18,288,At-Risk
CUST-1833,John Garcia,Midwest,Consumer,7,948.65,2025-12-25,6,Loyal Customers
CUST-1834,Linda Taylor,West,Consumer,2,583.9540000000001,2024-08-09,509,Lost Customers
CUST-1835,Barbara Lopez,South,Corporate,3,365.4,2025-02-07,327,At-Risk
CUST-1836,Christopher Rodriguez,Midwest,Consumer,8,2174.261,2025-10-05,87,Loyal Customers
CUST-1837,David Gonzalez,West,Small Business,4,1726.29,2025-02-10,324,At-Risk
CUST-1838,Margaret Davis,South,Corporate,5,632.4405,2025-08-17,136,At-Risk
CUST-1839,David Anderson,Unknown,Small Business,1,104.0,2024-07-05,544,Lost Customers
CUST-1840,Nancy Miller,Midwest,Corporate,5,823.543,2025-12-28,3,Loyal Customers
CUST-1841,Christopher Jackson,North,Small Business,3,766.4745,2025-12-24,7,Loyal Customers
CUST-1842,Jennifer Hernandez,North,Corporate,4,783.9499999999999,2025-12-26,5,Loyal Customers
CUST-1843,Elizabeth Anderson,East,Consumer,6,404.773,2025-12-08,23,Loyal Customers
CUST-1844,Robert Garcia,Midwest,Corporate,7,824.1525,2025-07-06,178,At-Risk
CUST-1845,Charles Martin,South,Consumer,5,618.902,2025-08-21,132,At-Risk
CUST-1846,John Thomas,West,Small Business,6,2274.756,2025-10-30,62,Loyal Customers
CUST-1847,Jennifer Gonzalez,South,Consumer,4,863.4185000000001,2025-05-01,244,At-Risk
CUST-1848,Susan Smith,South,Small Business,3,379.14500000000004,2025-10-12,80,Loyal Customers
CUST-1849,Matthew Miller,Midwest,Small Business,2,197.963,2025-02-15,319,Lost Customers
CUST-1850,Margaret Anderson,West,Small Business,9,2377.1955,2025-09-17,105,Loyal Customers
CUST-1851,Lisa Hernandez,Midwest,Small Business,5,1844.6160000000002,2025-10-02,90,Loyal Customers
CUST-1852,Christopher Johnson,West,Consumer,5,378.992,2025-07-28,156,At-Risk
CUST-1853,Sarah Gonzalez,Midwest,Small Business,4,1032.8970000000002,2025-12-04,27,Loyal Customers
CUST-1854,Mary Miller,East,Corporate,4,428.572,2025-09-02,120,Loyal Customers
CUST-1855,Susan Martinez,Midwest,Corporate,7,1397.0505,2025-09-29,93,Loyal Customers
CUST-1856,Joseph Williams,South,Small Business,4,549.7535,2024-10-30,427,At-Risk
CUST-1857,Robert Gonzalez,North,Corporate,2,2030.4365,2025-11-21,40,Potential Loyalists
CUST-1858,Donald Miller,East,Small Business,2,1129.16,2025-11-19,42,Potential Loyalists
CUST-1859,Sandra Garcia,North,Small Business,2,532.9745,2024-11-18,408,Lost Customers
CUST-1860,Christopher Lopez,West,Small Business,6,1214.9305,2025-04-05,270,At-Risk
CUST-1861,Jennifer Gonzalez,South,Small Business,4,648.614,2025-03-19,287,At-Risk
CUST-1862,Margaret Jones,South,Consumer,9,1288.313,2025-11-15,46,Loyal Customers
CUST-1863,Elizabeth Martinez,East,Consumer,5,1379.512,2025-11-26,35,Loyal Customers
CUST-1864,Donald Jones,Midwest,Consumer,6,2638.242,2025-11-30,31,Champions
CUST-1865,Jessica Thomas,Midwest,Consumer,6,1171.5285000000001,2025-08-08,145,At-Risk
CUST-1866,Charles Thomas,North,Small Business,6,1743.915,2025-09-11,111,Loyal Customers
CUST-1867,Linda Moore,Midwest,Consumer,5,224.145,2025-10-15,77,Loyal Customers
CUST-1868,Robert Johnson,South,Small Business,5,1980.4859999999999,2025-12-23,8,Champions
CUST-1869,Anthony Martin,North,Corporate,4,1436.4115000000002,2025-12-20,11,Loyal Customers
CUST-1870,Jennifer Martinez,Midwest,Small Business,6,945.1965,2025-08-16,137,At-Risk
CUST-1871,Joseph Jackson,North,Corporate,6,1270.359,2025-11-24,37,Loyal Customers
CUST-1872,Donald Gonzalez,West,Consumer,5,1148.4695,2025-11-08,53,Loyal Customers
CUST-1873,Jessica Jones,East,Corporate,7,1738.3145,2025-09-04,118,Loyal Customers
CUST-1874,Michael Miller,Midwest,Small Business,2,679.905,2024-11-08,418,Lost Customers
CUST-1875,John Thomas,East,Small Business,5,850.947,2025-10-05,87,Loyal Customers
CUST-1876,William Taylor,East,Small Business,4,1710.8525000000002,2025-11-27,34,Loyal Customers
CUST-1877,Jessica Taylor,West,Small Business,4,1779.92,2025-12-21,10,Loyal Customers
CUST-1878,Daniel Martinez,North,Corporate,4,659.95,2025-07-07,177,At-Risk
CUST-1879,Betty Brown,Midwest,Corporate,3,1334.943,2025-11-27,34,Loyal Customers
CUST-1880,David Lopez,South,Small Business,4,1042.3400000000001,2025-12-12,19,Loyal Customers
CUST-1881,Daniel Martinez,East,Small Business,5,1333.838,2025-12-12,19,Loyal Customers
CUST-1882,David Smith,East,Small Business,9,1362.2825,2025-11-29,32,Loyal Customers
CUST-1883,Karen Smith,East,Small Business,3,218.376,2025-12-14,17,Loyal Customers
CUST-1884,Sandra Thomas,South,Consumer,2,326.081,2024-12-29,367,Lost Customers
CUST-1885,Joseph Moore,West,Consumer,2,251.959,2024-12-11,385,Lost Customers
CUST-1886,Elizabeth Jackson,Midwest,Consumer,10,1849.392,2025-12-13,18,Champions
CUST-1887,Charles Hernandez,North,Corporate,7,1151.401,2025-11-30,31,Loyal Customers
CUST-1888,David Gonzalez,Midwest,Corporate,7,3145.3385,2025-08-03,150,At-Risk
CUST-1889,Karen Brown,East,Corporate,7,1257.591,2025-12-27,4,Loyal Customers
CUST-1890,William Wilson,East,Corporate,2,141.98,2025-06-08,206,Lost Customers
CUST-1891,Thomas Martinez,North,Consumer,2,249.98,2024-07-06,543,Lost Customers
CUST-1892,Thomas Smith,South,Corporate,6,1364.9185,2025-03-18,288,At-Risk
CUST-1893,Lisa Taylor,South,Small Business,7,1321.904,2025-10-05,87,Loyal Customers
CUST-1894,Robert Miller,West,Small Business,3,276.36,2024-12-07,389,At-Risk
CUST-1895,James Martinez,Midwest,Corporate,1,1349.955,2024-01-21,710,Lost Customers
CUST-1896,Donald Johnson,Unknown,Corporate,3,1071.549,2025-04-21,254,At-Risk
CUST-1898,William Moore,Unknown,Corporate,6,1801.8619999999999,2025-11-04,57,Champions
CUST-1899,Jennifer Rodriguez,Midwest,Consumer,8,1657.0655,2025-08-10,143,At-Risk
CUST-1900,Sarah Lopez,South,Corporate,2,498.1,2024-10-11,446,Lost Customers
CUST-1901,Linda Garcia,East,Corporate,2,99.0,2025-10-14,78,Potential Loyalists
CUST-1902,Robert Smith,North,Corporate,6,1069.6575,2025-11-08,53,Loyal Customers
CUST-1903,John Wilson,Midwest,Small Business,5,1562.8945,2025-11-08,53,Champions
CUST-1904,Karen Lopez,Unknown,Consumer,5,2461.8740000000003,2025-10-21,71,Loyal Customers
CUST-1905,Charles Jones,West,Corporate,7,2860.1325,2025-12-29,2,Champions
CUST-1906,Nancy Anderson,South,Corporate,2,50.9915,2025-02-06,328,Lost Customers
